title,link,artist
Side Plate,https://collections.ed.ac.uk/record/53617?highlight=*:*,Emma Gillies
Tombstone 1693 (1989-1990),https://collections.ed.ac.uk/record/21470?highlight=*:*,Aline McLeod
Portrait of a Young Man (1950),https://collections.ed.ac.uk/record/21060?highlight=*:*,Joseph Maxwell
Teapot,https://collections.ed.ac.uk/record/122543?highlight=*:*,Janet Gillies
Wall hanging (1939),https://collections.ed.ac.uk/record/100009?highlight=*:*,Unknown
"Still Life with Bottles, Vases and Striped Drape (Circa 1957)",https://collections.ed.ac.uk/record/122862?highlight=*:*,Andrew P. W. Conkie
Unknown,https://collections.ed.ac.uk/record/50374?highlight=*:*,Britton
Seated Female Nude (1959),https://collections.ed.ac.uk/record/21162?highlight=*:*,William Mackay
Abstract Composition (1962),https://collections.ed.ac.uk/record/21280?highlight=*:*,James T Carlyle
Seated Female Nude (03 OCT 1957),https://collections.ed.ac.uk/record/20899?highlight=*:*,Sheena McEwan
Espresso Cup (1920s),https://collections.ed.ac.uk/record/53695?highlight=*:*,Emma Gillies
South Frieze of the Parthenon Frieze (1836-1837),https://collections.ed.ac.uk/record/20694?highlight=*:*,NA
Body (2014),https://collections.ed.ac.uk/record/47447?highlight=*:*,Rachel Hill
Portrait of a Seated Woman (1957),https://collections.ed.ac.uk/record/21008?highlight=*:*,Sheena McEwan
Unknown (1957),https://collections.ed.ac.uk/record/50522?highlight=*:*,Andrew P. W. Conkie
Cushendun (08 APR 1968),https://collections.ed.ac.uk/record/21496?highlight=*:*,Unknown
"Cast Study of 'Castor and Pollux', Roman Copy of Greek Original (1952)",https://collections.ed.ac.uk/record/50421?highlight=*:*,Alastair Fairweather
Portrait of a Young Man (1960),https://collections.ed.ac.uk/record/20988?highlight=*:*,Ann Macmillan
Small relief of a lady in a wimple,https://collections.ed.ac.uk/record/20612?highlight=*:*,Unknown
1.(a) Meccarama Serif (1972),https://collections.ed.ac.uk/record/21668?highlight=*:*,Anthony Benjamin
Two Traffic Lights at Blue (1989),https://collections.ed.ac.uk/record/21893?highlight=*:*,Alastair Clark
Life Drawing (Female Nude with Knee on Chair) (1962),https://collections.ed.ac.uk/record/20765?highlight=*:*,John Bellany
Unclassified (2003),https://collections.ed.ac.uk/record/99933?highlight=*:*,Charles E. Milson
Bull Fight (1956),https://collections.ed.ac.uk/record/21417?highlight=*:*,Alexander S Campbell
Untitled - Reclining Nude Female (1970-1971),https://collections.ed.ac.uk/record/99440?highlight=*:*,James McGlade
Unknown (1987),https://collections.ed.ac.uk/record/21950?highlight=*:*,Robert Runas(?)
Untitled (1968),https://collections.ed.ac.uk/record/22504?highlight=*:*,Maureen Purcell
Herrings,https://collections.ed.ac.uk/record/22670?highlight=*:*,Unknown
Princess Margaret tomb from Lincluden Collegiate Church (1912),https://collections.ed.ac.uk/record/20569?highlight=*:*,Joseph Cavagnari
Untitled (1961),https://collections.ed.ac.uk/record/99377?highlight=*:*,Sheila M Gilchrist
Untitled (Unknown),https://collections.ed.ac.uk/record/21706?highlight=*:*,Paul Gladston
Unknown (Unknown),https://collections.ed.ac.uk/record/21859?highlight=*:*,Unknown
Mannequin,https://collections.ed.ac.uk/record/22628?highlight=*:*,Anna Millar
Interior Scene of a Bar (1950),https://collections.ed.ac.uk/record/21373?highlight=*:*,Alastair Flattely
Small Anatomical figure (male),https://collections.ed.ac.uk/record/20598?highlight=*:*,NA
Nettleton (1977),https://collections.ed.ac.uk/record/21698?highlight=*:*,"Eduardo Luigi Paolozzi KBE, RA"
Portrait of Seated Woman (1965),https://collections.ed.ac.uk/record/21343?highlight=*:*,William Gillon
Portrait of a Woman (1959),https://collections.ed.ac.uk/record/20869?highlight=*:*,Barbara Strachan
Black and White Abstract (1956),https://collections.ed.ac.uk/record/20802?highlight=*:*,Eric Ritchie
Perpetual Expansion (2006),https://collections.ed.ac.uk/record/99886?highlight=*:*,Melinda Cross
Peets (1963),https://collections.ed.ac.uk/record/21754?highlight=*:*,Deborah Eadie
Horses from South Frieze of the Parthenon (1836-1837),https://collections.ed.ac.uk/record/20732?highlight=*:*,NA
Crow (2007),https://collections.ed.ac.uk/record/99892?highlight=*:*,Katie Devenish
Portrait of a Woman Seated (1958),https://collections.ed.ac.uk/record/20893?highlight=*:*,Richard McNeill
Study for Disaster Painting 2 (2024),https://collections.ed.ac.uk/record/123747?highlight=*:*,Esther Forse
Yellow (1947),https://collections.ed.ac.uk/record/122745?highlight=*:*,Charles D. Pulsford
Male and Female against Abstract Backgrounds (1967),https://collections.ed.ac.uk/record/122838?highlight=*:*,George M. Donald
Espresso Saucer (1920s),https://collections.ed.ac.uk/record/53688?highlight=*:*,Emma Gillies
Untitiled (1960),https://collections.ed.ac.uk/record/21540?highlight=*:*,Robert L Snowden
Untitled (Unknown),https://collections.ed.ac.uk/record/99905?highlight=*:*,Unknown
Unknown (Circa 1890),https://collections.ed.ac.uk/record/50461?highlight=*:*,Unknown
Dispersion (1991),https://collections.ed.ac.uk/record/21911?highlight=*:*,Alastair Clark
Putto with a fish,https://collections.ed.ac.uk/record/20540?highlight=*:*,Unknown
Abstract,https://collections.ed.ac.uk/record/111446?highlight=*:*,V. Constant
Seated Male Nude (1951),https://collections.ed.ac.uk/record/20837?highlight=*:*,James P W Syme
Study for Hugh McDiarmid Memorial (Circa 1986),https://collections.ed.ac.uk/record/21810?highlight=*:*,Jake Harvey
Unknown (APR 1964),https://collections.ed.ac.uk/record/50498?highlight=*:*,Jean Fayrer
Standing Male Nude (JAN 1958),https://collections.ed.ac.uk/record/20907?highlight=*:*,Walter Miller
Unknown (1950),https://collections.ed.ac.uk/record/50561?highlight=*:*,Thomas Clapperton
Standing Female Nude (21 FEB 1956),https://collections.ed.ac.uk/record/20901?highlight=*:*,Sheena McEwan
Life-Drawing (1928),https://collections.ed.ac.uk/record/100023?highlight=*:*,Robert Heriot Westwater
Jag Drӧmmer (2006),https://collections.ed.ac.uk/record/99869?highlight=*:*,Marjie Harlick
Victorian collar (1956),https://collections.ed.ac.uk/record/102699?highlight=*:*,Unknown
Portrait of a Standing Woman (1950),https://collections.ed.ac.uk/record/20825?highlight=*:*,Edward Stratton
Untitled (2002),https://collections.ed.ac.uk/record/99924?highlight=*:*,Lindsey Edghill
Self Portrait,https://collections.ed.ac.uk/record/122706?highlight=*:*,Claudia Petretti
Ergastines from East Frieze of the Parthenon,https://collections.ed.ac.uk/record/20686?highlight=*:*,NA
Untitled (Unknown),https://collections.ed.ac.uk/record/21610?highlight=*:*,Unknown
Standing Woman (1950),https://collections.ed.ac.uk/record/21067?highlight=*:*,John Parnell
Portrait of a Man (1939-1940),https://collections.ed.ac.uk/record/21096?highlight=*:*,James Gordon
Still Life with Goblets (1959),https://collections.ed.ac.uk/record/22743?highlight=*:*,Alan M. Alexander
Male Figure in Black Shaft and Household Appliances (Circa 1989),https://collections.ed.ac.uk/record/22520?highlight=*:*,Paul Rooney
Bournemouth (Rock Roses Out) (1966),https://collections.ed.ac.uk/record/99523?highlight=*:*,Kathleen Russell
Untitled (Unknown),https://collections.ed.ac.uk/record/21912?highlight=*:*,Derek McGuire
Side Plate,https://collections.ed.ac.uk/record/53615?highlight=*:*,Emma Gillies
Tajna Crne Ruke (1983),https://collections.ed.ac.uk/record/22030?highlight=*:*,Boris Bućan
Homage to Ernest Hemingway (Circa 1967),https://collections.ed.ac.uk/record/20750?highlight=*:*,Michael Docherty
Untitled (Unknown),https://collections.ed.ac.uk/record/21638?highlight=*:*,Simon Yuill
Portrait of Joanna,https://collections.ed.ac.uk/record/122711?highlight=*:*,Alex Mitchell
Untitled - Portrait of Woman in Profile (1963),https://collections.ed.ac.uk/record/99327?highlight=*:*,Gordon Bryce
Still Life with Button Mushrooms (1962),https://collections.ed.ac.uk/record/122857?highlight=*:*,James T Carlyle
Unknown (1946),https://collections.ed.ac.uk/record/50487?highlight=*:*,Allan Lefley
Rebecca Crompton tray,https://collections.ed.ac.uk/record/102696?highlight=*:*,Rebecca Crompton
Untitled (2003),https://collections.ed.ac.uk/record/99927?highlight=*:*,Gillian Curry
Turquoise and Pink (Circa 1969),https://collections.ed.ac.uk/record/22546?highlight=*:*,Maureen Marshall
Untitled,https://collections.ed.ac.uk/record/111033?highlight=*:*,Robert Maclaurin
Untitled (1997),https://collections.ed.ac.uk/record/21876?highlight=*:*,Rachel Clark
Untitled (1983),https://collections.ed.ac.uk/record/21899?highlight=*:*,Pauline Cumming
Riders from the West Frieze of the Parthenon (1836-1837),https://collections.ed.ac.uk/record/20668?highlight=*:*,NA
Seated Female Nude (1959),https://collections.ed.ac.uk/record/21155?highlight=*:*,John O'Neill
Seated Male Nude,https://collections.ed.ac.uk/record/21509?highlight=*:*,Unknown
Cello playing Clown (Circa 1965),https://collections.ed.ac.uk/record/21311?highlight=*:*,William Gillon
Seated Female Nude (1960s),https://collections.ed.ac.uk/record/21283?highlight=*:*,Irene Scott
Portrait of a Young Woman (1960),https://collections.ed.ac.uk/record/20986?highlight=*:*,John Kerr
Fossil Life (1984),https://collections.ed.ac.uk/record/21883?highlight=*:*,Wendy McMurdo
Untitled (1968),https://collections.ed.ac.uk/record/22006?highlight=*:*,Gerard McGeary
Riders from South Frieze of the Parthenon (1836-1837),https://collections.ed.ac.uk/record/20726?highlight=*:*,NA
Untitled (1966),https://collections.ed.ac.uk/record/22476?highlight=*:*,Forde
Little Bird (1985),https://collections.ed.ac.uk/record/21622?highlight=*:*,Robert Adam
Seated Female Nude on Yellow Spread (Circa 1950),https://collections.ed.ac.uk/record/122747?highlight=*:*,Thomas E. Clapperton
Unknown (1962),https://collections.ed.ac.uk/record/50503?highlight=*:*,Kathleen Russell
Untitled (1985),https://collections.ed.ac.uk/record/21587?highlight=*:*,Jason Praete
Sleeping Female Nude (1948),https://collections.ed.ac.uk/record/122866?highlight=*:*,James W. H. Cumming
Abstract with Crescent in Turquoise and Blue (Circa 1962),https://collections.ed.ac.uk/record/20760?highlight=*:*,James T Carlyle
Girl in a Mask (Unknown),https://collections.ed.ac.uk/record/21681?highlight=*:*,Cecil Collins
Untitled (1953),https://collections.ed.ac.uk/record/21685?highlight=*:*,Nil Bjorklund
Standing Female Nude (1953),https://collections.ed.ac.uk/record/20782?highlight=*:*,Iain West
Head Monotype No. 24 (1959),https://collections.ed.ac.uk/record/50592?highlight=*:*,Alan M. Alexander
Portrait of a Woman (1956),https://collections.ed.ac.uk/record/21184?highlight=*:*,John Sprakes DA (Edinburgh) PG (Edinburgh) ROI RBA MAFA
Highstreet Harlesden (1964-1965),https://collections.ed.ac.uk/record/99282?highlight=*:*,Gordon Bryce
Dark Room with Blue Wall and Picture,https://collections.ed.ac.uk/record/22539?highlight=*:*,Elizabeth Gourlay
Unknown (1950),https://collections.ed.ac.uk/record/50567?highlight=*:*,George Roderick Carmichael
Woman in Fish Net,https://collections.ed.ac.uk/record/22537?highlight=*:*,Unknown
Bowl (1920s),https://collections.ed.ac.uk/record/122130?highlight=*:*,Emma Gillies
Untitled (1967),https://collections.ed.ac.uk/record/21755?highlight=*:*,Gwen Mackenzie
Untitled (1991),https://collections.ed.ac.uk/record/21871?highlight=*:*,Joanna [Coffin?]
Unknown (1964),https://collections.ed.ac.uk/record/50500?highlight=*:*,Helen Cargill
Espresso Saucer (1920s),https://collections.ed.ac.uk/record/53680?highlight=*:*,Emma Gillies
Unknown (1981),https://collections.ed.ac.uk/record/50416?highlight=*:*,Hazel McGlashan
Monochrome Cityscape (Circa 1976),https://collections.ed.ac.uk/record/22586?highlight=*:*,Martin Churchill
Abstract Male Nude in Landscape (1965),https://collections.ed.ac.uk/record/21313?highlight=*:*,William Gillon
Unknown (1950-1951),https://collections.ed.ac.uk/record/50557?highlight=*:*,Valerie A. Cockburn (Gage)
House and Garden,https://collections.ed.ac.uk/record/21435?highlight=*:*,Colin Campbell
Self Portrait (1956),https://collections.ed.ac.uk/record/21189?highlight=*:*,Rose Rifat
"Lloret de Mar, Costa Brava (1958)",https://collections.ed.ac.uk/record/50614?highlight=*:*,Joan F. Biggins
Italian quilting in frame,https://collections.ed.ac.uk/record/102666?highlight=*:*,Unknown
Mallia (1967),https://collections.ed.ac.uk/record/99254?highlight=*:*,Isobel T Johnstone
Fy Experience (2023),https://collections.ed.ac.uk/record/123695?highlight=*:*,Ffion Williams
2122 Pieces (Nov 2007),https://collections.ed.ac.uk/record/21812?highlight=*:*,Matt Carter
Portrait of a Woman Standing (1957),https://collections.ed.ac.uk/record/21221?highlight=*:*,Rosemary Bagshawe
Portrait of a Young Woman Sketching (1959),https://collections.ed.ac.uk/record/20887?highlight=*:*,Denness Morton
Crouching Venus (1834),https://collections.ed.ac.uk/record/20572?highlight=*:*,Sarti
Yellow Hearted Man in Hat*,https://collections.ed.ac.uk/record/122789?highlight=*:*,Unknown
Bow of Fishing Boat (1969),https://collections.ed.ac.uk/record/99356?highlight=*:*,John H McKerrell
Untitled,https://collections.ed.ac.uk/record/112352?highlight=*:*,Jean M. A. Conacher
Hyde Park,https://collections.ed.ac.uk/record/50476?highlight=*:*,Unknown
Plate (1920s),https://collections.ed.ac.uk/record/53675?highlight=*:*,Emma Gillies
Grey Landscape (1962),https://collections.ed.ac.uk/record/99797?highlight=*:*,Robert S. Crozier
Unknown (1949),https://collections.ed.ac.uk/record/50530?highlight=*:*,Shand C. Hutchison
Autumn (1962),https://collections.ed.ac.uk/record/112310?highlight=*:*,Robert S. Crozier
Unknown,https://collections.ed.ac.uk/record/53552?highlight=*:*,Unknown
Untitled,https://collections.ed.ac.uk/record/112450?highlight=*:*,Gwyneth Duff
Portrait of a Girl in Shirt and Tie (1962),https://collections.ed.ac.uk/record/122809?highlight=*:*,Jean M. A. Conacher
Landscape (1968),https://collections.ed.ac.uk/record/21272?highlight=*:*,Alison Hutton
Untitled (1966),https://collections.ed.ac.uk/record/99815?highlight=*:*,Helen G. S Forde
Unknown (1950),https://collections.ed.ac.uk/record/53500?highlight=*:*,James T. Ferguson
Unknown (1952),https://collections.ed.ac.uk/record/50422?highlight=*:*,Alastair Fairweather
Self Portrait (1949),https://collections.ed.ac.uk/record/122762?highlight=*:*,Alison E. H. Stuart
Untitled (1981),https://collections.ed.ac.uk/record/21835?highlight=*:*,Sarah Robertson
Portrait of a Man (1952),https://collections.ed.ac.uk/record/21385?highlight=*:*,David Michie
Old Waverley Hotel (1990),https://collections.ed.ac.uk/record/22587?highlight=*:*,Kirsty E. Raitt
Damn blast and a side order of damn,https://collections.ed.ac.uk/record/22545?highlight=*:*,Colin Montgomery
Santa Maria Della Salute,https://collections.ed.ac.uk/record/21652?highlight=*:*,William Wilson
Portrait of a Seated Man,https://collections.ed.ac.uk/record/21518?highlight=*:*,Finlay Purvis
Sean Connery as a Life Model (1952),https://collections.ed.ac.uk/record/22598?highlight=*:*,Alastair Fairweather
Untitled,https://collections.ed.ac.uk/record/20661?highlight=*:*,NA
"Metope 28, south entablature, Parthenon (1837)",https://collections.ed.ac.uk/record/20647?highlight=*:*,NA
Patrick Nuttgens (recto) (1953),https://collections.ed.ac.uk/record/22705?highlight=*:*,Llewella C. Brayne
Untitled (1965),https://collections.ed.ac.uk/record/99791?highlight=*:*,Peter Pretsell
Seated Woman (Circa 1961),https://collections.ed.ac.uk/record/21354?highlight=*:*,Ann F Ward
Untitled (2007),https://collections.ed.ac.uk/record/99977?highlight=*:*,Malin Johanson
Three Standing Female Nudes (1957),https://collections.ed.ac.uk/record/20926?highlight=*:*,Andrew Conkie
Unknown (1963),https://collections.ed.ac.uk/record/50501?highlight=*:*,James T Carlyle
Dutch Street Scene (1930s),https://collections.ed.ac.uk/record/122804?highlight=*:*,Katherine Ogilvy
Untitled (1983),https://collections.ed.ac.uk/record/99803?highlight=*:*,Robert Rivers
Plate (1920s),https://collections.ed.ac.uk/record/122128?highlight=*:*,Emma Gillies
Untitled - Greenhouse (1965-1966),https://collections.ed.ac.uk/record/99448?highlight=*:*,James B. Thomson
Untitled (1995-1996),https://collections.ed.ac.uk/record/21722?highlight=*:*,Arabella Harvey
Untitled (Unknown),https://collections.ed.ac.uk/record/21980?highlight=*:*,David C Duke
Fragment of ornament (spandrel shape),https://collections.ed.ac.uk/record/20565?highlight=*:*,Unknown
Unknown (Unknown),https://collections.ed.ac.uk/record/21548?highlight=*:*,Unknown
Man in Uniform,https://collections.ed.ac.uk/record/21481?highlight=*:*,Tennant
Untitled (1965),https://collections.ed.ac.uk/record/22485?highlight=*:*,Wilson
Cow (1920s),https://collections.ed.ac.uk/record/53757?highlight=*:*,Emma Gillies
Untitled (1969),https://collections.ed.ac.uk/record/99832?highlight=*:*,Richard Easson
Unknown (1960),https://collections.ed.ac.uk/record/50558?highlight=*:*,Thora Clyne
